Used_Hashtag(s),Tweet_Content,Post_Length,Likes_Count,Tweet_DateTime,Replies_Count,Retweets_Count,Image(s),video(s),GIF(s),HaveText,Tweet_URL,Reply_Content,Reply_URL
,Denim or printed knit? https://t.co/qfweLhCEb9 https://t.co/l8RG3AaqKA,70,284,2023-06-18 13:00:11+00:00,204,40,1,0,0,True,https://twitter.com/ZARA/status/1670416117775609856,"@ZARA It’s disappointing we are not able to return &amp; get a refund for a ripped shirt that we bought in Canada, even though everything is possible online. Instead of helping us, they asked us to go to the local store from California to Canada to get the refund for the ripped product.",https://twitter.com/pashmina_saeed/status/1692551644288872516
,Denim or printed knit? https://t.co/qfweLhCEb9 https://t.co/l8RG3AaqKA,70,284,2023-06-18 13:00:11+00:00,204,40,1,0,0,True,https://twitter.com/ZARA/status/1670416117775609856,"@ZARA Zara’s customer service is the worst. The item was returned to the store, however, the store didn't complete the refund and I’ve been very patient If this was another store they will simply check their books and balance sheets and listen to the customer.",https://twitter.com/ExtonMayasa/status/1692526460119011702
,Denim or printed knit? https://t.co/qfweLhCEb9 https://t.co/l8RG3AaqKA,70,284,2023-06-18 13:00:11+00:00,204,40,1,0,0,True,https://twitter.com/ZARA/status/1670416117775609856,"@AzerButt Hello, thanks for your interest in our brand. Kindly send us a DM to our Customer Support page, ZARA Care, by providing us with your full name, order number and e-mail address. Thank you.",https://twitter.com/ZARA/status/1692270707860783347
,Denim or printed knit? https://t.co/qfweLhCEb9 https://t.co/l8RG3AaqKA,70,284,2023-06-18 13:00:11+00:00,204,40,1,0,0,True,https://twitter.com/ZARA/status/1670416117775609856,"@ZARA Got a shirt at Zara which I noticed a week later that it had a rip, but not able to return the item",https://twitter.com/AzerButt/status/1692260703774859772
,Denim or printed knit? https://t.co/qfweLhCEb9 https://t.co/l8RG3AaqKA,70,284,2023-06-18 13:00:11+00:00,204,40,1,0,0,True,https://twitter.com/ZARA/status/1670416117775609856,"@serggix Olá Sergio, obrigado por contactar a ZARA Care. Por favor, envie-nos uma mensagem privada para @zara_care com o seu nome completo, número de encomenda e e-mail associado à mesma, para o podermos ajudar da melhor forma. Obrigado.",https://twitter.com/ZARA_Care/status/1692196543242097129
,Denim or printed knit? https://t.co/qfweLhCEb9 https://t.co/l8RG3AaqKA,70,284,2023-06-18 13:00:11+00:00,204,40,1,0,0,True,https://twitter.com/ZARA/status/1670416117775609856,"@KseKse_F Hello, please send us a DM to our support account @ZARA_Care with your full name, order number, and e-mail address associated with your purchase, so we can look into this matter. Thank you.",https://twitter.com/ZARA/status/1692170443816648849
,Denim or printed knit? https://t.co/qfweLhCEb9 https://t.co/l8RG3AaqKA,70,284,2023-06-18 13:00:11+00:00,204,40,1,0,0,True,https://twitter.com/ZARA/status/1670416117775609856,"@Salon4747 To send us a DM, just tap on the envelope icon on your twitter account and you will be able to type the name of the recipient (ZARA_Care) and send the message accordingly. Thank you. (2/2)",https://twitter.com/ZARA/status/1691741027244142842
,Denim or printed knit? https://t.co/qfweLhCEb9 https://t.co/l8RG3AaqKA,70,284,2023-06-18 13:00:11+00:00,204,40,1,0,0,True,https://twitter.com/ZARA/status/1670416117775609856,"@Salon4747 Hello, please note that our ZARA Care DM inbox is open to all customers, whereas the Zara inbox is closed. (1/2)",https://twitter.com/ZARA/status/1691740933157515380
,Denim or printed knit? https://t.co/qfweLhCEb9 https://t.co/l8RG3AaqKA,70,284,2023-06-18 13:00:11+00:00,204,40,1,0,0,True,https://twitter.com/ZARA/status/1670416117775609856,@rnona1234 مرحباً، شكراً لتواصلكم معنا. نرجوا منكم تزويدنا بمزيد من التفاصيل حول استفساركم عبر الرسائل الخاصة عبر حساب خدمة العملاء ZARA_Care@. لنتمكن من مساعدتكم بشكل أكبر. شكراً لكم.,https://twitter.com/ZARA/status/1691677864918143098
,Denim or printed knit? https://t.co/qfweLhCEb9 https://t.co/l8RG3AaqKA,70,284,2023-06-18 13:00:11+00:00,204,40,1,0,0,True,https://twitter.com/ZARA/status/1670416117775609856,@ZARA I’ve tried to it won’t let me ??,https://twitter.com/Salon4747/status/1691509243768139776
,Denim or printed knit? https://t.co/qfweLhCEb9 https://t.co/l8RG3AaqKA,70,284,2023-06-18 13:00:11+00:00,204,40,1,0,0,True,https://twitter.com/ZARA/status/1670416117775609856,"@Salon4747 Hi, as previously requested, please DM us with further details via our ZARA Care account: https://t.co/C6avbN19bv so that we may assist you further. Thank you.",https://twitter.com/ZARA/status/1691483229453193216
,Denim or printed knit? https://t.co/qfweLhCEb9 https://t.co/l8RG3AaqKA,70,284,2023-06-18 13:00:11+00:00,204,40,1,0,0,True,https://twitter.com/ZARA/status/1670416117775609856,"@ZARA I purchased these in your Liverpool store I walked outside to train home it was raining the bag you put the clothes in , turned to mush all the clothes had a dye on which had come off the paper bag ?? I went back to store and the staff were disgusting , I left the receipt",https://twitter.com/Salon4747/status/1691468347190452224
